stocks,levels
LOTUSEYE,"{""29.7"": 4, ""20.45"": 4, ""39.95"": 4, ""54.95"": 12, ""59.0"": 27, ""38.25"": 2, ""73.8"": 12, ""42.0"": 8, ""98.0"": 1, ""55.2"": 4, ""108.0"": 1, ""111.0"": 1, ""48.5"": 11, ""52.35"": 11, ""90.98"": 7}"
APLLTD,"{""434.8"": 1, ""1128.9"": 9, ""865.85"": 4, ""1145.0"": 4, ""864.3"": 4, ""1038.0"": 11, ""720.35"": 16, ""864.05"": 4, ""848.55"": 5, ""678.3"": 2, ""792.9"": 29, ""540.0"": 18, ""675.0"": 2, ""462.3"": 1, ""839.0"": 9, ""707.15"": 15, ""1094.0"": 17, ""823.4"": 8, ""1303.9"": 1}"
GLAND,"{""2071.0"": 8, ""4350.0"": 1, ""3312.15"": 8, ""4062.95"": 5, ""1477.85"": 3, ""861.0"": 1, ""2194.0"": 10, ""1654.5"": 16, ""2220.95"": 10, ""1585.7"": 12}"
VINEETLAB,"{""92.0"": 3, ""45.5"": 1, ""82.25"": 4, ""53.35"": 19, ""74.75"": 8, ""38.35"": 1, ""63.8"": 14, ""48.0"": 9, ""88.9"": 2, ""46.6"": 5, ""78.45"": 6, ""64.69"": 10}"
KIMS,"{""279.5"": 9, ""200.0"": 1, ""313.0"": 3, ""231.75"": 8, ""297.4"": 30, ""222.65"": 4, ""333.7"": 1, ""256.4"": 17, ""446.0"": 7, ""354.4"": 1, ""471.3"": 1, ""350.0"": 4}"
WINDLAS,"{""209.3"": 1, ""203.25"": 1, ""269.75"": 14, ""220.55"": 9, ""420.9"": 6, ""1198.25"": 1}"
KRSNAA,"{""626.0"": 12, ""796.0"": 8, ""480.0"": 12, ""445.5"": 7, ""353.1"": 1, ""448.6"": 4, ""611.0"": 5, ""767.9"": 10, ""528.05"": 13, ""1044.0"": 1}"
AMIORG,"{""1159.0"": 19, ""766.1"": 1, ""1175.9"": 20, ""822.9"": 1, ""1154.0"": 19, ""1019.0"": 22, ""847.35"": 4, ""1388.95"": 5, ""1023.5"": 27, ""1004.45"": 18, ""1469.0"": 3, ""1008.0"": 17}"
VIJAYA,"{""373.8"": 12, ""295.0"": 1, ""528.0"": 3, ""461.0"": 24, ""349.25"": 4, ""596.05"": 4}"
SIGACHI,"{""27.5"": 20, ""23.3"": 2, ""31.4"": 4, ""23.35"": 2, ""35.95"": 7, ""22.0"": 1, ""95.9"": 1, ""69.89"": 2, ""43.35"": 2, ""56.45"": 4}"
SUPRIYA,"{""376.75"": 12, ""292.35"": 6, ""170.15"": 1, ""310.6"": 4, ""234.9"": 13, ""424.0"": 8, ""330.0"": 5, ""835.2"": 1}"
SYNGENE,"{""291.0"": 1, ""341.45"": 4, ""212.55"": 1, ""596.7"": 33, ""644.55"": 8, ""490.5"": 4, ""619.0"": 30, ""700.0"": 30, ""530.55"": 18, ""648.75"": 7, ""515.0"": 2, ""683.0"": 18, ""510.05"": 2, ""535.1"": 18, ""648.0"": 5, ""545.0"": 27, ""860.25"": 12, ""671.15"": 9, ""774.0"": 16, ""607.65"": 32, ""945.25"": 3, ""960.6"": 1}"
ALKEM,"{""1881.3"": 1, ""2879.0"": 21, ""3090.0"": 40, ""2563.65"": 6, ""3151.5"": 35, ""2540.05"": 4, ""4070.0"": 1, ""3244.05"": 21, ""3786.0"": 16, ""2828.0"": 23, ""2855.0"": 23, ""3400.0"": 41, ""2940.05"": 28, ""4243.0"": 1, ""3447.0"": 25, ""5520.0"": 12, ""5578.8"": 10, ""4407.05"": 2, ""6439.9"": 1}"
LALPATHLAB,"{""1846.0"": 18, ""1179.55"": 1, ""2029.0"": 7, ""2394.7"": 29, ""3399.3"": 13, ""4245.5"": 2, ""3285.1"": 13, ""1805.55"": 5, ""2750.0"": 21, ""1762.05"": 6, ""2157.25"": 11, ""2767.1"": 13, ""1943.7"": 19, ""3653.95"": 19}"
NH,"{""389.0"": 2, ""204.0"": 1, ""524.65"": 7, ""380.0"": 7, ""566.7"": 5, ""777.0"": 12, ""588.45"": 2, ""820.0"": 3, ""705.1"": 19, ""1076.95"": 8, ""1444.9"": 1, ""1080.0"": 7, ""1392.95"": 4, ""1185.0"": 17}"
HCG,"{""90.1"": 2, ""123.85"": 11, ""62.05"": 1, ""139.5"": 1, ""185.7"": 4, ""264.75"": 16, ""282.4"": 26, ""214.9"": 1, ""308.8"": 2, ""254.0"": 18, ""250.0"": 22, ""318.0"": 12, ""253.15"": 19, ""389.35"": 4, ""401.0"": 1, ""314.0"": 15, ""330.65"": 7}"
THYROCARE,"{""723.0"": 8, ""409.6"": 1, ""1212.0"": 1, ""831.0"": 14, ""1465.0"": 1, ""600.9"": 18, ""742.0"": 5, ""768.25"": 7, ""415.4"": 2, ""609.5"": 34, ""506.8"": 10, ""722.65"": 8, ""554.1"": 16, ""571.4"": 21}"
BAJAJHCARE,"{""496.3"": 2, ""257.45"": 1, ""413.0"": 17, ""335.1"": 26, ""458.35"": 6, ""278.1"": 3, ""275.7"": 4, ""513.4"": 1, ""263.3"": 1, ""428.5"": 11, ""333.8"": 19}"
ADVENZYMES,"{""98.1"": 1, ""384.7"": 35, ""503.7"": 3, ""353.3"": 21, ""260.0"": 3, ""258.4"": 6, ""310.5"": 17, ""323.75"": 25, ""225.0"": 3, ""346.55"": 24, ""291.1"": 17, ""425.15"": 6, ""340.05"": 33, ""334.05"": 33, ""571.0"": 1}"
